TICKET:: C8hVh7cx3y | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 276][ft: SMIL] [curTime: 1180.27][curIndex: 0 of 2][Buffer: 40.589 of 20][isBuffering: false][BW: 1112.23][Avg BW: 999.39][Peak BW: 1578.37 : Estimated RAW Max Bytes Per Second: 459245.1612903226] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 240 > 24 | DATE:: 2011-12-07 20:50:27.764006 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 260][ft: SMIL] [curTime: 1179.43][curIndex: 0 of 2][Buffer: 27.504 of 20][isBuffering: false][BW: 1120.20][Avg BW: 662.14][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 399403.8997214485] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 72 > 24 | DATE:: 2011-12-07 20:50:29.383551 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5589][ft: SMIL] [curTime: 1223.53][curIndex: 0 of 2][Buffer: 41.25 of 20][isBuffering: false][BW: 1090.94][Avg BW: 749.67][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 424437.68996960483] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:50:29.523413 | PORT:: 17094
TICKET:: kv2id9ojZp | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 847][ft: SMIL] [curTime: 1204.50][curIndex: 0 of 2][Buffer: 367.043 of 20][isBuffering: false][BW: 1094.96][Avg BW: 802.84][Peak BW: 3434.90 : Estimated RAW Max Bytes Per Second: 585564.8535564854] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 276 > 24 | DATE:: 2011-12-07 20:50:29.573880 | PORT:: 17094
TICKET:: G9cZr3Kg2Q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1141][ft: SMIL] [curTime: 1208.16][curIndex: 0 of 2][Buffer: 26.292 of 20][isBuffering: false][BW: 1166.72][Avg BW: 1013.59][Peak BW: 4222.17 : Estimated RAW Max Bytes Per Second: 406341.0404624278] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 291 > 24 | DATE:: 2011-12-07 20:50:29.581789 | PORT:: 17094
TICKET:: odWjseNuW5 | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 251][ft: SMIL] [curTime: 1163.51][curIndex: 0 of 2][Buffer: 35.125 of 20][isBuffering: false][BW: 1355.82][Avg BW: 1142.22][Peak BW: 1688.08 : Estimated RAW Max Bytes Per Second: 434890.4761904762] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 308 > 24 | DATE:: 2011-12-07 20:50:29.584969 | PORT:: 17094
TICKET:: T6mwrDzfid | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 760][ft: SMIL] [curTime: 1204.16][curIndex: 0 of 2][Buffer: 28.607 of 20][isBuffering: false][BW: 1068.61][Avg BW: 950.81][Peak BW: 2945.75 : Estimated RAW Max Bytes Per Second: 508483.2713754647] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 199 > 24 | DATE:: 2011-12-07 20:50:29.661957 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 820][ft: SMIL] [curTime: 1201.50][curIndex: 0 of 2][Buffer: 26.458 of 20][isBuffering: false][BW: 1187.15][Avg BW: 1034.50][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 446743.07304785895] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 176 > 24 | DATE:: 2011-12-07 20:50:29.711589 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 820][ft: SMIL] [curTime: 1201.50][curIndex: 0 of 2][Buffer: 26.458 of 20][isBuffering: false][BW: 1187.15][Avg BW: 1027.57][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 446743.07304785895] Displaying message - Your BW is Low: 1027.57 | DATE:: 2011-12-07 20:50:29.712266 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 820][ft: SMIL] [curTime: 1201.50][curIndex: 0 of 2][Buffer: 26.458 of 20][isBuffering: false][BW: 1187.15][Avg BW: 1027.57][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 446743.07304785895] [videoView][DEBUG]Detected FPS <1 FPS zero count 5 currentFPS: 0.32 | DATE:: 2011-12-07 20:50:29.728842 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 263][ft: SMIL] [curTime: 1179.81][curIndex: 0 of 2][Buffer: 29.753 of 20][isBuffering: false][BW: 1161.39][Avg BW: 684.01][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 473433.1210191083] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 76 > 24 | DATE:: 2011-12-07 20:50:29.949593 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5592][ft: SMIL] [curTime: 1224.04][curIndex: 0 of 2][Buffer: 40.708 of 20][isBuffering: false][BW: 817.18][Avg BW: 758.71][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 424437.68996960483] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:50:30.068302 | PORT:: 17094
TICKET:: G9cZr3Kg2Q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1143][ft: SMIL] [curTime: 1208.64][curIndex: 0 of 2][Buffer: 25.75 of 20][isBuffering: false][BW: 1166.72][Avg BW: 1019.14][Peak BW: 4222.17 : Estimated RAW Max Bytes Per Second: 406341.0404624278] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 305 > 24 | DATE:: 2011-12-07 20:50:30.111664 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5150][ft: SMIL] [curTime: 1225.92][curIndex: 0 of 2][Buffer: 26.123 of 20][isBuffering: false][BW: 1640.38][Avg BW: 764.03][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 390276.95167286246] [OSMF] [INFO] [org.osmf.net.NetStreamLoadTrait] NetStream.Play.Transition | DATE:: 2011-12-07 20:50:30.113088 | PORT:: 17094
TICKET:: uKSVkULttt | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 434][ft: SMIL] [curTime: 1188.33][curIndex: 0 of 2][Buffer: 25 of 20][isBuffering: false][BW: 530.09][Avg BW: 992.63][Peak BW: 1729.93 : Estimated RAW Max Bytes Per Second: 427441.07744107745] Displaying message - Your BW is Low: 992.63 | DATE:: 2011-12-07 20:50:30.114098 | PORT:: 17094
TICKET:: uKSVkULttt | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 434][ft: SMIL] [curTime: 1188.33][curIndex: 0 of 2][Buffer: 25 of 20][isBuffering: false][BW: 530.09][Avg BW: 970.13][Peak BW: 1729.93 : Estimated RAW Max Bytes Per Second: 427441.07744107745] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 234 > 24 | DATE:: 2011-12-07 20:50:30.114760 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5150][ft: SMIL] [curTime: 1225.92][curIndex: 0 of 2][Buffer: 26.123 of 20][isBuffering: false][BW: 1640.38][Avg BW: 764.03][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 390276.95167286246] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] onNetStatus() - event.info.code=NetStream.Play.Transition | DATE:: 2011-12-07 20:50:30.120196 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5150][ft: SMIL] [curTime: 1225.92][curIndex: 0 of 2][Buffer: 26.123 of 20][isBuffering: false][BW: 1640.38][Avg BW: 764.03][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 390276.95167286246] [OSMF] [INFO] [org.osmf.net.NetLoader] Stream reconnect: onNetStatus: NetStream.Play.Transition | DATE:: 2011-12-07 20:50:30.150243 | PORT:: 17094
TICKET:: T6mwrDzfid | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 762][ft: SMIL] [curTime: 1204.79][curIndex: 0 of 2][Buffer: 31.154 of 20][isBuffering: false][BW: 1070.27][Avg BW: 946.09][Peak BW: 2945.75 : Estimated RAW Max Bytes Per Second: 436289.80891719746] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 161 > 24 | DATE:: 2011-12-07 20:50:30.202498 | PORT:: 17094
TICKET:: k5jiYYDB4t | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 339][ft: SMIL] [curTime: 1187.25][curIndex: 0 of 2][Buffer: 403.777 of 20][isBuffering: false][BW: 1216.92][Avg BW: 912.07][Peak BW: 1381.30 : Estimated RAW Max Bytes Per Second: 562015.037593985] [videoView][DEBUG]Detected FPS <1 FPS zero count 3 currentFPS: 0.35 | DATE:: 2011-12-07 20:50:30.230036 | PORT:: 17094
TICKET:: k5jiYYDB4t | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 339][ft: SMIL] [curTime: 1187.25][curIndex: 0 of 2][Buffer: 403.777 of 20][isBuffering: false][BW: 1216.92][Avg BW: 931.32][Peak BW: 1381.30 : Estimated RAW Max Bytes Per Second: 562015.037593985] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 487 > 24 | DATE:: 2011-12-07 20:50:30.230717 | PORT:: 17094
TICKET:: k5jiYYDB4t | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 339][ft: SMIL] [curTime: 1187.25][curIndex: 0 of 2][Buffer: 403.777 of 20][isBuffering: false][BW: 1216.92][Avg BW: 912.07][Peak BW: 1381.30 : Estimated RAW Max Bytes Per Second: 562015.037593985] Displaying message - Your BW is Low: 912.07 | DATE:: 2011-12-07 20:50:30.234241 | PORT:: 17094
TICKET:: k5jiYYDB4t | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 340][ft: SMIL] [curTime: 1187.75][curIndex: 0 of 2][Buffer: 403.777 of 20][isBuffering: false][BW: 1216.92][Avg BW: 931.32][Peak BW: 1381.30 : Estimated RAW Max Bytes Per Second: 562015.037593985] [videoView][DEBUG]Detected FPS <1 FPS zero count 4 currentFPS: 0.34 | DATE:: 2011-12-07 20:50:30.244295 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 822][ft: SMIL] [curTime: 1202.49][curIndex: 0 of 2][Buffer: 25.917 of 20][isBuffering: false][BW: 1187.15][Avg BW: 1041.43][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 446743.07304785895] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 246 > 24 | DATE:: 2011-12-07 20:50:30.266331 | PORT:: 17094
TICKET:: cTCspyxbbe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 300][ft: SMIL] [curTime: 1179.25][curIndex: 0 of 2][Buffer: 397.379 of 20][isBuffering: false][BW: 1099.67][Avg BW: 1023.80][Peak BW: 1639.00 : Estimated RAW Max Bytes Per Second: 427079.0190735695] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 256 > 24 | DATE:: 2011-12-07 20:50:30.332073 | PORT:: 17094
TICKET:: cTCspyxbbe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 300][ft: SMIL] [curTime: 1179.25][curIndex: 0 of 2][Buffer: 397.379 of 20][isBuffering: false][BW: 1099.67][Avg BW: 1027.06][Peak BW: 1639.00 : Estimated RAW Max Bytes Per Second: 556355.7312252964] Displaying message - Your BW is Low: 1027.06 | DATE:: 2011-12-07 20:50:30.343539 | PORT:: 17094
TICKET:: cTCspyxbbe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 300][ft: SMIL] [curTime: 1179.25][curIndex: 0 of 2][Buffer: 397.379 of 20][isBuffering: false][BW: 1099.67][Avg BW: 1027.06][Peak BW: 1639.00 : Estimated RAW Max Bytes Per Second: 556355.7312252964] [videoView][DEBUG]Detected FPS <1 FPS zero count 0 currentFPS: 0.98 | DATE:: 2011-12-07 20:50:30.355197 | PORT:: 17094
TICKET:: phSHRQDBBU | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 430][ft: SMIL] [curTime: 1165.29][curIndex: 0 of 2][Buffer: 256.222 of 20][isBuffering: false][BW: 643.58][Avg BW: 748.14][Peak BW: 1613.57 : Estimated RAW Max Bytes Per Second: 530114.9425287356] [videoView][DEBUG]Detected FPS <1 FPS zero count 2 currentFPS: 0.37 | DATE:: 2011-12-07 20:50:30.430233 | PORT:: 17094
TICKET:: phSHRQDBBU | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 430][ft: SMIL] [curTime: 1165.29][curIndex: 0 of 2][Buffer: 256.222 of 20][isBuffering: false][BW: 643.58][Avg BW: 748.14][Peak BW: 1613.57 : Estimated RAW Max Bytes Per Second: 530114.9425287356] Displaying message - Your BW is Low: 748.14 | DATE:: 2011-12-07 20:50:30.431266 | PORT:: 17094
TICKET:: phSHRQDBBU | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 430][ft: SMIL] [curTime: 1165.29][curIndex: 0 of 2][Buffer: 256.222 of 20][isBuffering: false][BW: 643.58][Avg BW: 739.62][Peak BW: 1613.57 : Estimated RAW Max Bytes Per Second: 377355.3191489362] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 260 > 24 | DATE:: 2011-12-07 20:50:30.434569 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 265][ft: SMIL] [curTime: 1180.50][curIndex: 0 of 2][Buffer: 31.666 of 20][isBuffering: false][BW: 1112.53][Avg BW: 704.30][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 375736.14775725594] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 89 > 24 | DATE:: 2011-12-07 20:50:30.468116 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5594][ft: SMIL] [curTime: 1224.60][curIndex: 0 of 2][Buffer: 40.166 of 20][isBuffering: false][BW: 581.52][Avg BW: 760.15][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 424437.68996960483] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:50:30.613629 | PORT:: 17094
TICKET:: uKSVkULttt | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 436][ft: SMIL] [curTime: 1189.12][curIndex: 0 of 2][Buffer: 24.5 of 20][isBuffering: false][BW: 530.09][Avg BW: 947.65][Peak BW: 1729.93 : Estimated RAW Max Bytes Per Second: 427441.07744107745] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 246 > 24 | DATE:: 2011-12-07 20:50:30.633740 | PORT:: 17094
TICKET:: G9cZr3Kg2Q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1145][ft: SMIL] [curTime: 1209.02][curIndex: 0 of 2][Buffer: 25.25 of 20][isBuffering: false][BW: 1166.72][Avg BW: 1024.69][Peak BW: 4222.17 : Estimated RAW Max Bytes Per Second: 406341.0404624278] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 312 > 24 | DATE:: 2011-12-07 20:50:30.658907 | PORT:: 17094
TICKET:: k5jiYYDB4t | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 341][ft: SMIL] [curTime: 1188.29][curIndex: 0 of 2][Buffer: 403.777 of 20][isBuffering: false][BW: 1216.92][Avg BW: 931.32][Peak BW: 1381.30 : Estimated RAW Max Bytes Per Second: 562015.037593985] [videoView][DEBUG]Detected FPS <1 FPS zero count 5 currentFPS: 0.34 | DATE:: 2011-12-07 20:50:30.663188 | PORT:: 17094
TICKET:: k5jiYYDB4t | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 341][ft: SMIL] [curTime: 1188.29][curIndex: 0 of 2][Buffer: 403.777 of 20][isBuffering: false][BW: 1216.92][Avg BW: 931.32][Peak BW: 1381.30 : Estimated RAW Max Bytes Per Second: 562015.037593985] Displaying message - Your BW is Low: 931.32 | DATE:: 2011-12-07 20:50:30.666379 | PORT:: 17094
TICKET:: T6mwrDzfid | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 764][ft: SMIL] [curTime: 1205.16][curIndex: 0 of 2][Buffer: 34.23 of 20][isBuffering: false][BW: 1071.53][Avg BW: 941.41][Peak BW: 2945.75 : Estimated RAW Max Bytes Per Second: 523496.1832061069] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 135 > 24 | DATE:: 2011-12-07 20:50:30.699005 | PORT:: 17094
TICKET:: VTe8LRJj7q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1705][ft: SMIL] [curTime: 1216.83][curIndex: 0 of 2][Buffer: 35.563 of 20][isBuffering: false][BW: 1179.88][Avg BW: 906.49][Peak BW: 3863.51 : Estimated RAW Max Bytes Per Second: 403400] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 100 > 24 | DATE:: 2011-12-07 20:50:30.731420 | PORT:: 17094
TICKET:: VTe8LRJj7q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1705][ft: SMIL] [curTime: 1216.83][curIndex: 0 of 2][Buffer: 35.563 of 20][isBuffering: false][BW: 1179.88][Avg BW: 909.41][Peak BW: 3863.51 : Estimated RAW Max Bytes Per Second: 433635.6968215159] [videoView][DEBUG]Detected FPS <1 FPS zero count 0 currentFPS: 0.40 | DATE:: 2011-12-07 20:50:30.737492 | PORT:: 17094
TICKET:: VTe8LRJj7q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1705][ft: SMIL] [curTime: 1216.83][curIndex: 0 of 2][Buffer: 35.563 of 20][isBuffering: false][BW: 1179.88][Avg BW: 909.41][Peak BW: 3863.51 : Estimated RAW Max Bytes Per Second: 433635.6968215159] Displaying message - Your BW is Low: 909.41 | DATE:: 2011-12-07 20:50:30.745208 | PORT:: 17094
TICKET:: VTe8LRJj7q | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 1704][ft: SMIL] [curTime: 1216.83][curIndex: 0 of 2][Buffer: 35.563 of 20][isBuffering: false][BW: 1179.88][Avg BW: 909.41][Peak BW: 3863.51 : Estimated RAW Max Bytes Per Second: 433635.6968215159] Log Status Timer | DATE:: 2011-12-07 20:50:30.758542 | PORT:: 17094
TICKET:: gLmE2XjuZe | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 824][ft: SMIL] [curTime: 1203.03][curIndex: 0 of 2][Buffer: 25.417 of 20][isBuffering: false][BW: 1187.15][Avg BW: 1048.36][Peak BW: 4179.92 : Estimated RAW Max Bytes Per Second: 446743.07304785895] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 279 > 24 | DATE:: 2011-12-07 20:50:30.783525 | PORT:: 17094
TICKET:: schfar8bIQ | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 395][ft: SMIL] [curTime: 1191.21][curIndex: 0 of 2][Buffer: 335.162 of 20][isBuffering: false][BW: 905.82][Avg BW: 1008.79][Peak BW: 3244.21 : Estimated RAW Max Bytes Per Second: 607416.2679425838] Log Status Timer | DATE:: 2011-12-07 20:50:30.784601 | PORT:: 17094
TICKET:: schfar8bIQ | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 396][ft: SMIL] [curTime: 1191.21][curIndex: 0 of 2][Buffer: 335.162 of 20][isBuffering: false][BW: 905.82][Avg BW: 1008.79][Peak BW: 3244.21 : Estimated RAW Max Bytes Per Second: 607416.2679425838] Displaying message - Your BW is Low: 1008.79 | DATE:: 2011-12-07 20:50:30.785251 | PORT:: 17094
TICKET:: schfar8bIQ | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 396][ft: SMIL] [curTime: 1191.21][curIndex: 0 of 2][Buffer: 335.162 of 20][isBuffering: false][BW: 905.82][Avg BW: 1008.79][Peak BW: 3244.21 : Estimated RAW Max Bytes Per Second: 607416.2679425838] [videoView][DEBUG]Detected FPS <1 FPS zero count 0 currentFPS: 0.68 | DATE:: 2011-12-07 20:50:30.796014 | PORT:: 17094
TICKET:: DsJBUBGFom | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5153][ft: SMIL] [curTime: 1226.71][curIndex: 0 of 2][Buffer: 26.982 of 20][isBuffering: false][BW: 2551.89][Avg BW: 865.68][Peak BW: 4692.51 : Estimated RAW Max Bytes Per Second: 433212.20159151196] [OSMF] [INFO] [org.osmf.net.NetStreamSwitchManager] canAutoSwitchNow() - ignoring switch request because index has 4 failure(s) and only 2.534 seconds have passed since the last failure. | DATE:: 2011-12-07 20:50:30.866401 | PORT:: 17094
TICKET:: schfar8bIQ | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 396][ft: SMIL] [curTime: 1191.21][curIndex: 0 of 2][Buffer: 335.162 of 20][isBuffering: false][BW: 905.82][Avg BW: 1001.60][Peak BW: 3244.21 : Estimated RAW Max Bytes Per Second: 538090.9090909091] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 594 > 24 | DATE:: 2011-12-07 20:50:30.877007 | PORT:: 17094
TICKET:: jboJHQveix | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 2268][ft: SMIL] [curTime: 1219.04][curIndex: 0 of 2][Buffer: 741.462 of 20][isBuffering: false][BW: 1119.00][Avg BW: 1005.49][Peak BW: 4284.52 : Estimated RAW Max Bytes Per Second: 442875.43252595153] Displaying message - Your BW is Low: 1005.49 | DATE:: 2011-12-07 20:50:30.909534 | PORT:: 17094
TICKET:: jboJHQveix | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 2268][ft: SMIL] [curTime: 1219.04][curIndex: 0 of 2][Buffer: 741.462 of 20][isBuffering: false][BW: 1119.00][Avg BW: 1005.49][Peak BW: 4284.52 : Estimated RAW Max Bytes Per Second: 442875.43252595153] [videoView][DEBUG]Detected FPS <1 FPS zero count 2 currentFPS: 0.27 | DATE:: 2011-12-07 20:50:30.910347 | PORT:: 17094
TICKET:: jboJHQveix | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 2268][ft: SMIL] [curTime: 1219.04][curIndex: 0 of 2][Buffer: 741.462 of 20][isBuffering: false][BW: 1119.00][Avg BW: 1011.46][Peak BW: 4284.52 : Estimated RAW Max Bytes Per Second: 438294.7368421053] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 806 > 24 | DATE:: 2011-12-07 20:50:30.939341 | PORT:: 17094
TICKET:: JNQAzcgrZY | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 267][ft: SMIL] [curTime: 1180.99][curIndex: 0 of 2][Buffer: 33.978 of 20][isBuffering: false][BW: 1173.29][Avg BW: 726.55][Peak BW: 1431.95 : Estimated RAW Max Bytes Per Second: 397304.2328042328] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 93 > 24 | DATE:: 2011-12-07 20:50:30.961229 | PORT:: 17094
TICKET:: x6R7L7u9qw | MESSAGE:: [FP: WIN 11,1,102,55][ver: 0.2.48][Pt: 5597][ft: SMIL] [curTime: 1225.15][curIndex: 0 of 2][Buffer: 39.625 of 20][isBuffering: false][BW: 581.52][Avg BW: 761.59][Peak BW: 4359.95 : Estimated RAW Max Bytes Per Second: 424437.68996960483] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 16 > 10 | DATE:: 2011-12-07 20:50:31.155700 | PORT:: 17094
TICKET:: uKSVkULttt | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 438][ft: SMIL] [curTime: 1189.49][curIndex: 0 of 2][Buffer: 23.958 of 20][isBuffering: false][BW: 530.09][Avg BW: 925.17][Peak BW: 1729.93 : Estimated RAW Max Bytes Per Second: 427441.07744107745] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 229 > 24 | DATE:: 2011-12-07 20:50:31.160540 | PORT:: 17094
TICKET:: T6mwrDzfid | MESSAGE:: [FP: LNX 10,3,183,7][ver: 0.2.48][Pt: 766][ft: SMIL] [curTime: 1205.79][curIndex: 0 of 2][Buffer: 36.042 of 20][isBuffering: false][BW: 1121.99][Avg BW: 938.36][Peak BW: 2945.75 : Estimated RAW Max Bytes Per Second: 552365.3846153846] [OSMF] [INFO] [org.osmf.net.rtmpstreaming.DroppedFramesRule] getNewIndex() - about to return: 0, detail=Average droppedFPS of 128 > 24 | DATE:: 2011-12-07 20:50:31.234968 | PORT:: 17094
